Date,Price,Open,High,Low,Vol.,Change %
6-May-15,1066.19 ,"1,074.19","1,087.47","1,063.53",-,-0.63%
5-May-15,1072.93 ,"1,033.07","1,073.60","1,023.57",-,4.24%
30-Apr-15,1029.31 ,"1,031.98","1,036.42","1,016.88",-,-0.24%
29-Apr-15,1031.78 ,"1,027.74","1,038.73","1,019.29",-,0.20%
28-Apr-15,1029.71 ,"1,016.94","1,030.83","1,004.13",-,0.68%
27-Apr-15,1022.78 ,"1,041.08","1,046.99","1,020.03",-,-1.42%
24-Apr-15,1037.52 ,"1,030.09","1,054.21","1,025.07",-,0.88%
23-Apr-15,1028.47 ,"1,009.19","1,033.33",995.55,-,2.44%
22-Apr-15,1004.00 ,"1,004.80","1,007.32",992.5,-,-0.37%
21-Apr-15,1007.69 ,995.24,"1,007.69",986.98,-,1.20%
20-Apr-15,995.70 ,"1,004.97","1,025.10",982.55,-,-0.33%
17-Apr-15,998.96 ,"1,065.37","1,067.85",998.96,-,-5.90%
16-Apr-15,1061.60 ,"1,060.60","1,066.68","1,043.05",-,0.88%
15-Apr-15,1052.33 ,"1,017.61","1,053.31","1,017.61",-,3.63%
14-Apr-15,1015.51 ,"1,011.08","1,017.64",996.55,-,1.08%
13-Apr-15,1004.62 ,984.71,"1,018.52",980.24,-,0.52%
10-Apr-15,999.38 ,"1,008.16","1,034.36",988.01,-,-0.40%
9-Apr-15,1003.42 ,987.16,"1,008.40",985.53,-,1.53%
8-Apr-15,988.30 ,969.44,991.06,968.1,-,1.76%
7-Apr-15,971.24 ,967.5,975.32,955.06,-,0.02%
6-Apr-15,971.08 ,934.3,971.08,934.3,-,4.40%
3-Apr-15,930.12 ,934.88,943.39,925.79,-,-0.37%
2-Apr-15,933.58 ,908.83,935.28,908.16,-,2.55%
1-Apr-15,910.41 ,878.56,910.41,872.03,-,3.41%
31-Mar-15,880.42 ,881.12,888.44,871.33,-,0.17%
30-Mar-15,878.94 ,855.84,880.5,851.17,-,2.63%
27-Mar-15,856.44 ,870.2,871.81,856.44,-,-1.40%
26-Mar-15,868.62 ,889.66,911.35,867.39,-,-1.52%
25-Mar-15,882.07 ,882.91,897.01,877.37,-,0.20%
24-Mar-15,880.28 ,859.34,882.98,851.88,-,2.46%
23-Mar-15,859.14 ,868.56,871.87,853.92,-,-0.35%
20-Mar-15,862.14 ,845.57,868.32,839.26,-,1.67%
19-Mar-15,847.99 ,866.28,874.26,843.4,-,0.83%
18-Mar-15,841.05 ,826.54,845.96,826.54,-,2.22%
17-Mar-15,822.76 ,816.12,831.48,816.12,-,1.22%
16-Mar-15,812.88 ,825.13,830.86,811.41,-,-2.48%
13-Mar-15,833.57 ,856.8,858.65,830.99,-,-2.99%
12-Mar-15,859.26 ,855.74,871.1,855.74,-,1.33%
11-Mar-15,847.98 ,842.6,859.26,835.7,-,0.31%
10-Mar-15,845.36 ,896.13,896.73,845.36,-,-6.43%
6-Mar-15,903.45 ,913.12,933.65,903.45,-,-0.98%
5-Mar-15,912.38 ,896.38,920.44,889.83,-,2.55%
4-Mar-15,889.68 ,918.29,924.86,888.27,-,-2.98%
3-Mar-15,917.05 ,899,925.73,894.09,-,1.49%
2-Mar-15,903.56 ,901.62,907.21,892.23,-,0.77%
27-Feb-15,896.63 ,905.06,912.25,885.11,-,-1.68%
26-Feb-15,911.98 ,897.59,921.78,897.59,-,3.18%
25-Feb-15,883.88 ,888.26,892.06,875.69,-,-0.54%
24-Feb-15,888.69 ,897.12,898.04,869.91,-,-2.39%
20-Feb-15,910.42 ,912.93,923.61,902.02,-,0.43%
19-Feb-15,906.51 ,927.15,927.2,888.15,-,-2.46%
18-Feb-15,929.35 ,906.39,937.07,906.39,-,3.88%
17-Feb-15,894.61 ,897.45,933.44,891.36,-,-0.31%
16-Feb-15,897.35 ,912.76,924.06,895.59,-,-1.83%
13-Feb-15,914.05 ,876.95,914.21,876.95,-,6.05%
12-Feb-15,861.93 ,853.08,884.41,821.76,-,3.56%
11-Feb-15,832.33 ,845.02,854.57,832.03,-,0.78%
10-Feb-15,825.89 ,836.56,854.64,821.08,-,-1.74%
9-Feb-15,840.48 ,827.14,882.93,825.07,-,1.70%
6-Feb-15,826.40 ,805.36,832.66,804.36,-,2.72%
5-Feb-15,804.50 ,765.11,807.65,753.37,-,4.40%
4-Feb-15,770.63 ,797.84,809.96,766.18,-,-2.04%
3-Feb-15,786.69 ,752.72,787.82,752.72,-,5.48%
2-Feb-15,745.82 ,754.84,760.07,725.17,-,1.15%
30-Jan-15,737.35 ,751.79,764.59,720.31,-,-1.35%
29-Jan-15,747.45 ,762.85,769.31,747.45,-,-2.34%
28-Jan-15,765.37 ,790.52,803.54,762.88,-,-2.32%
27-Jan-15,783.53 ,756.36,785.25,743.39,-,0.28%
26-Jan-15,781.31 ,815.99,815.99,777.21,-,-4.83%
23-Jan-15,820.99 ,821.41,845.65,817.06,-,0.47%
22-Jan-15,817.14 ,782.68,821.34,778.57,-,4.48%
21-Jan-15,782.13 ,760.96,784.15,752.89,-,3.42%
20-Jan-15,756.27 ,765.46,773.15,750.85,-,-1.34%
19-Jan-15,766.57 ,769.31,797.97,763.65,-,-0.42%
16-Jan-15,769.80 ,754.78,770.68,747.84,-,0.97%
15-Jan-15,762.39 ,756.45,776.27,751.93,-,2.60%
14-Jan-15,743.06 ,738.15,744.39,723.98,-,0.70%
13-Jan-15,737.88 ,755.23,758.15,724.64,-,-2.48%
12-Jan-15,756.63 ,776.45,778.97,748.92,-,-3.32%
9-Jan-15,782.62 ,810.07,820.15,765.94,-,-3.62%
8-Jan-15,812.02 ,746.09,822.32,744.77,-,8.78%
6-Jan-15,746.48 ,755.03,755.03,723.21,-,-1.95%
5-Jan-15,761.30 ,785.8,789.09,744.23,-,-3.72%
30-Dec-14,790.71 ,774.43,795.84,756.96,-,-0.55%
29-Dec-14,795.09 ,827.48,827.48,782.27,-,-4.04%
26-Dec-14,828.57 ,845.96,864.71,821.61,-,-1.84%
25-Dec-14,844.09 ,820.38,849.82,817.6,-,3.57%
24-Dec-14,814.97 ,800.4,817.83,792.75,-,2.51%
23-Dec-14,794.99 ,811.85,849.89,782.26,-,-1.98%
22-Dec-14,811.03 ,779.21,847.74,779.21,-,5.59%
19-Dec-14,768.06 ,753.51,768.06,739.11,-,0.41%
18-Dec-14,764.93 ,739.45,786.01,732.78,-,6.50%
17-Dec-14,718.26 ,667.09,744.49,623.88,-,14.16%
16-Dec-14,629.15 ,710.29,752.32,578.21,-,-12.41%
15-Dec-14,718.32 ,792.2,802.03,718.32,-,-10.12%
12-Dec-14,799.18 ,814.16,817.46,784.53,-,-3.01%
11-Dec-14,824.01 ,855.53,860.5,817.42,-,-3.63%
10-Dec-14,855.05 ,861.72,879.5,852.78,-,-0.29%
9-Dec-14,857.51 ,867.82,867.82,846.83,-,-1.48%
8-Dec-14,870.37 ,912.52,922.58,870.2,-,-4.22%
5-Dec-14,908.75 ,917.87,939.97,893.33,-,-1.08%
4-Dec-14,918.65 ,948.88,969.03,918.65,-,-3.16%
3-Dec-14,948.58 ,925.82,953.82,914.08,-,2.50%
2-Dec-14,925.43 ,964.26,981.99,923.49,-,-3.43%
1-Dec-14,958.33 ,963.61,967.08,925.9,-,-1.64%
28-Nov-14,974.27 ,997.17,997.17,965.72,-,-3.20%
27-Nov-14,1006.43 ,"1,024.82","1,038.79","1,000.32",-,-2.06%
26-Nov-14,1027.61 ,"1,045.49","1,045.49","1,022.31",-,-2.54%
25-Nov-14,1054.38 ,"1,073.95","1,074.24","1,051.29",-,-2.02%
24-Nov-14,1076.16 ,"1,060.00","1,085.16","1,058.59",-,1.64%
21-Nov-14,1058.80 ,"1,043.30","1,063.03","1,041.19",-,1.77%
20-Nov-14,1040.36 ,"1,021.20","1,041.20","1,021.05",-,1.88%
19-Nov-14,1021.17 ,"1,020.36","1,025.05","1,014.61",-,0.04%
18-Nov-14,1020.77 ,"1,007.00","1,027.98","1,003.97",-,1.66%
17-Nov-14,1004.13 ,"1,001.01","1,007.73",996.9,-,0.37%
14-Nov-14,1000.42 ,"1,008.30","1,008.30",983.19,-,-1.16%
13-Nov-14,1012.16 ,"1,042.13","1,045.00","1,011.58",-,-3.15%
12-Nov-14,1045.09 ,"1,030.97","1,045.21","1,024.27",-,1.57%
11-Nov-14,1028.95 ,"1,042.05","1,047.65","1,022.61",-,-1.58%
10-Nov-14,1045.51 ,"1,011.45","1,054.40","1,011.45",-,3.75%
7-Nov-14,1007.68 ,"1,011.94","1,028.20",978.62,-,-0.94%
6-Nov-14,1017.28 ,"1,050.74","1,054.28","1,007.64",-,-3.53%
5-Nov-14,1054.45 ,"1,071.95","1,071.95","1,035.86",-,-2.21%
3-Nov-14,1078.33 ,"1,085.29","1,086.90","1,073.30",-,-1.20%
31-Oct-14,1091.44 ,"1,103.93","1,112.71","1,078.47",-,-0.66%
30-Oct-14,1098.68 ,"1,056.83","1,098.68","1,040.95",-,3.69%
29-Oct-14,1059.62 ,"1,052.19","1,059.62","1,040.99",-,0.82%
28-Oct-14,1051.03 ,"1,039.76","1,055.69","1,035.69",-,1.11%
27-Oct-14,1039.50 ,"1,041.15","1,054.81","1,030.81",-,0.27%
24-Oct-14,1036.68 ,"1,035.32","1,038.34","1,023.78",-,0.07%
23-Oct-14,1035.91 ,"1,045.30","1,045.30","1,025.22",-,-1.10%
22-Oct-14,1047.47 ,"1,066.23","1,072.21","1,047.19",-,-1.54%
21-Oct-14,1063.86 ,"1,054.47","1,068.80","1,044.41",-,0.68%
20-Oct-14,1056.71 ,"1,075.36","1,079.78","1,050.85",-,-1.51%
17-Oct-14,1072.94 ,"1,051.98","1,076.05","1,048.95",-,2.65%
16-Oct-14,1045.23 ,"1,068.09","1,077.29","1,037.44",-,-2.04%
15-Oct-14,1067.05 ,"1,072.87","1,076.03","1,057.33",-,-0.78%
14-Oct-14,1075.45 ,"1,077.48","1,088.92","1,071.99",-,-0.10%
13-Oct-14,1076.58 ,"1,061.45","1,086.33","1,060.19",-,1.15%
10-Oct-14,1064.29 ,"1,081.44","1,081.44","1,060.29",-,-2.25%
9-Oct-14,1088.80 ,"1,092.15","1,111.60","1,084.35",-,0.57%
8-Oct-14,1082.59 ,"1,102.63","1,102.63","1,082.59",-,-2.19%
7-Oct-14,1106.80 ,"1,120.43","1,127.78","1,106.07",-,-1.20%
6-Oct-14,1120.20 ,"1,096.30","1,124.51","1,096.30",-,2.57%
3-Oct-14,1092.12 ,"1,093.23","1,104.22","1,088.48",-,-0.27%
2-Oct-14,1095.11 ,"1,111.62","1,117.74","1,092.84",-,-1.64%
1-Oct-14,1113.42 ,"1,122.39","1,135.82","1,113.42",-,-0.92%
30-Sep-14,1123.72 ,"1,127.95","1,140.74","1,121.28",-,-0.22%
29-Sep-14,1126.21 ,"1,159.06","1,162.77","1,124.69",-,-2.59%
26-Sep-14,1156.15 ,"1,171.83","1,171.83","1,149.95",-,-1.65%
25-Sep-14,1175.59 ,"1,191.45","1,196.05","1,175.17",-,-1.15%
24-Sep-14,1189.23 ,"1,168.03","1,191.60","1,168.03",-,1.88%
23-Sep-14,1167.25 ,"1,152.78","1,169.81","1,152.78",-,1.40%
22-Sep-14,1151.16 ,"1,168.37","1,172.16","1,151.16",-,-1.63%
19-Sep-14,1170.25 ,"1,188.64","1,191.95","1,165.59",-,-1.43%
18-Sep-14,1187.24 ,"1,189.83","1,197.17","1,184.03",-,-0.24%
17-Sep-14,1190.10 ,"1,199.65","1,205.96","1,181.28",-,-0.99%
16-Sep-14,1202.00 ,"1,195.32","1,207.15","1,180.13",-,0.61%
15-Sep-14,1194.73 ,"1,212.35","1,215.85","1,188.09",-,-1.53%
12-Sep-14,1213.27 ,"1,217.71","1,225.63","1,203.79",-,-0.38%
11-Sep-14,1217.88 ,"1,242.70","1,247.94","1,215.12",-,-1.71%
10-Sep-14,1239.09 ,"1,243.64","1,246.48","1,235.16",-,-0.61%
9-Sep-14,1246.64 ,"1,246.51","1,257.13","1,243.77",-,0.09%
8-Sep-14,1245.53 ,"1,254.74","1,255.91","1,239.57",-,-0.93%
5-Sep-14,1257.26 ,"1,237.33","1,270.53","1,232.91",-,1.27%
4-Sep-14,1241.51 ,"1,241.01","1,247.91","1,226.90",-,0.18%
3-Sep-14,1239.23 ,"1,179.45","1,244.17","1,179.33",-,5.20%
2-Sep-14,1177.93 ,"1,177.93","1,182.44","1,167.15",-,0.02%
1-Sep-14,1177.66 ,"1,192.82","1,197.81","1,173.29",-,-1.06%
29-Aug-14,1190.23 ,"1,218.15","1,219.32","1,190.23",-,-2.40%
28-Aug-14,1219.49 ,"1,259.75","1,260.41","1,211.00",-,-3.27%
27-Aug-14,1260.72 ,"1,262.88","1,271.96","1,259.19",-,0.10%
26-Aug-14,1259.47 ,"1,267.87","1,273.64","1,257.14",-,-0.63%
25-Aug-14,1267.42 ,"1,260.49","1,270.16","1,259.77",-,0.58%
22-Aug-14,1260.07 ,"1,275.73","1,280.08","1,246.45",-,-1.22%
21-Aug-14,1275.60 ,"1,256.76","1,275.60","1,253.93",-,1.45%
20-Aug-14,1257.41 ,"1,251.23","1,257.41","1,244.99",-,0.46%
19-Aug-14,1251.69 ,"1,244.83","1,256.80","1,244.83",-,0.65%
18-Aug-14,1243.56 ,"1,233.54","1,249.11","1,232.89",-,0.91%
15-Aug-14,1232.34 ,"1,231.42","1,249.77","1,223.64",-,0.03%
14-Aug-14,1231.94 ,"1,221.23","1,238.85","1,216.29",-,0.91%
13-Aug-14,1220.80 ,"1,198.58","1,225.06","1,194.72",-,1.84%
12-Aug-14,1198.72 ,"1,203.82","1,209.77","1,192.19",-,-0.41%
11-Aug-14,1203.67 ,"1,181.70","1,208.67","1,181.70",-,2.83%
8-Aug-14,1170.60 ,"1,156.95","1,182.67","1,147.04",-,1.09%
7-Aug-14,1157.97 ,"1,158.06","1,162.48","1,134.04",-,-0.25%
6-Aug-14,1160.86 ,"1,189.72","1,189.72","1,159.12",-,-2.56%
5-Aug-14,1191.37 ,"1,213.28","1,217.57","1,189.43",-,-1.72%
4-Aug-14,1212.21 ,"1,213.80","1,224.77","1,202.01",-,-0.04%
1-Aug-14,1212.74 ,"1,215.63","1,216.68","1,196.15",-,-0.54%
31-Jul-14,1219.36 ,"1,223.60","1,244.27","1,217.58",-,-0.25%
30-Jul-14,1222.40 ,"1,202.22","1,240.52","1,198.37",-,1.25%
29-Jul-14,1207.29 ,"1,208.66","1,219.14","1,198.76",-,-0.13%
28-Jul-14,1208.83 ,"1,242.71","1,242.71","1,206.34",-,-3.00%
25-Jul-14,1246.25 ,"1,264.35","1,264.35","1,243.04",-,-1.62%
24-Jul-14,1266.72 ,"1,269.11","1,270.33","1,250.58",-,-0.42%
23-Jul-14,1272.02 ,"1,268.31","1,285.50","1,261.73",-,0.41%
22-Jul-14,1266.88 ,"1,244.64","1,276.64","1,244.64",-,2.24%
21-Jul-14,1239.13 ,"1,277.51","1,277.51","1,239.08",-,-2.91%
18-Jul-14,1276.28 ,"1,278.39","1,280.14","1,262.27",-,-1.75%
17-Jul-14,1299.03 ,"1,336.93","1,336.93","1,286.24",-,-3.81%
16-Jul-14,1350.52 ,"1,342.78","1,358.89","1,335.41",-,-0.12%
15-Jul-14,1352.15 ,"1,358.05","1,366.11","1,349.54",-,-0.72%
14-Jul-14,1361.89 ,"1,379.34","1,380.21","1,360.53",-,-1.54%
11-Jul-14,1383.18 ,"1,384.09","1,389.67","1,373.49",-,-0.04%
10-Jul-14,1383.70 ,"1,408.89","1,417.41","1,366.58",-,-1.43%
9-Jul-14,1403.72 ,"1,391.66","1,404.33","1,382.20",-,0.73%
8-Jul-14,1393.59 ,"1,383.40","1,408.78","1,383.19",-,0.60%
7-Jul-14,1385.24 ,"1,359.00","1,389.43","1,353.40",-,1.82%
4-Jul-14,1360.48 ,"1,389.70","1,391.84","1,356.95",-,-2.17%
3-Jul-14,1390.72 ,"1,391.47","1,401.40","1,384.72",-,0.02%
2-Jul-14,1390.47 ,"1,361.53","1,390.47","1,360.48",-,2.08%
1-Jul-14,1362.10 ,"1,361.47","1,363.42","1,344.91",-,-0.29%
30-Jun-14,1366.08 ,"1,379.94","1,380.57","1,354.28",-,-0.99%
27-Jun-14,1379.75 ,"1,378.96","1,387.64","1,372.28",-,0.17%
26-Jun-14,1377.41 ,"1,385.31","1,390.65","1,369.11",-,-0.41%
25-Jun-14,1383.02 ,"1,412.76","1,412.76","1,380.91",-,-2.68%
24-Jun-14,1421.07 ,"1,373.57","1,421.07","1,373.57",-,3.80%
23-Jun-14,1369.10 ,"1,361.28","1,377.73","1,357.46",-,0.76%
20-Jun-14,1358.73 ,"1,368.13","1,370.84","1,355.43",-,-0.93%
19-Jun-14,1371.55 ,"1,372.98","1,388.47","1,370.53",-,0.63%
18-Jun-14,1362.99 ,"1,344.82","1,367.26","1,342.88",-,1.45%
17-Jun-14,1343.50 ,"1,357.67","1,359.56","1,338.76",-,-1.05%
16-Jun-14,1357.80 ,"1,356.75","1,365.76","1,335.50",-,-1.25%
11-Jun-14,1374.94 ,"1,367.25","1,374.94","1,363.60",-,0.45%
10-Jun-14,1368.84 ,"1,363.31","1,368.84","1,351.68",-,0.53%
9-Jun-14,1361.65 ,"1,359.10","1,375.08","1,359.10",-,0.19%
6-Jun-14,1359.10 ,"1,337.26","1,359.50","1,324.06",-,1.89%
5-Jun-14,1333.86 ,"1,326.28","1,340.72","1,325.86",-,0.68%
4-Jun-14,1324.87 ,"1,321.10","1,327.84","1,311.31",-,0.06%
3-Jun-14,1324.03 ,"1,318.05","1,324.03","1,303.10",-,0.11%
2-Jun-14,1322.52 ,"1,297.61","1,330.13","1,297.61",-,2.07%
30-May-14,1295.75 ,"1,315.41","1,318.40","1,295.75",-,-1.44%
29-May-14,1314.71 ,"1,301.89","1,319.01","1,297.27",-,1.10%
28-May-14,1300.46 ,"1,297.94","1,304.40","1,285.62",-,0.23%
27-May-14,1297.50 ,"1,335.11","1,335.11","1,290.48",-,-2.86%
26-May-14,1335.73 ,"1,328.43","1,344.53","1,326.63",-,0.69%
23-May-14,1326.58 ,"1,311.57","1,331.68","1,305.72",-,1.04%
22-May-14,1312.97 ,"1,322.17","1,326.33","1,304.45",-,-0.31%
21-May-14,1317.09 ,"1,298.99","1,318.73","1,292.30",-,1.42%
20-May-14,1298.64 ,"1,291.52","1,301.38","1,279.37",-,0.67%
19-May-14,1289.98 ,"1,262.65","1,294.09","1,262.12",-,2.22%
16-May-14,1262.01 ,"1,250.06","1,262.01","1,243.33",-,0.72%
15-May-14,1253.00 ,"1,262.40","1,271.33","1,252.00",-,-0.64%
14-May-14,1261.01 ,"1,254.24","1,261.01","1,250.08",-,0.54%
13-May-14,1254.29 ,"1,234.89","1,262.06","1,233.76",-,1.62%
12-May-14,1234.31 ,"1,233.72","1,241.43","1,221.89",-,0.12%
8-May-14,1232.78 ,"1,230.00","1,246.50","1,215.35",-,0.41%
7-May-14,1227.75 ,"1,169.58","1,241.38","1,167.55",-,4.68%
6-May-14,1172.91 ,"1,144.86","1,174.98","1,144.86",-,2.58%
5-May-14,1143.44 ,"1,144.18","1,148.63","1,134.31",-,-0.48%
2-May-14,1148.96 ,"1,151.70","1,151.70","1,139.59",-,-0.58%
30-Apr-14,1155.70 ,"1,153.87","1,156.18","1,142.44",-,0.20%
29-Apr-14,1153.36 ,"1,149.48","1,167.90","1,148.79",-,1.23%
28-Apr-14,1139.29 ,"1,114.95","1,142.70","1,100.85",-,1.78%
25-Apr-14,1119.37 ,"1,140.62","1,140.62","1,117.45",-,-2.29%
24-Apr-14,1145.66 ,"1,174.52","1,177.41","1,135.50",-,-2.25%
23-Apr-14,1171.99 ,"1,178.02","1,179.02","1,168.09",-,-0.58%
22-Apr-14,1178.81 ,"1,186.10","1,186.55","1,169.16",-,-0.77%
21-Apr-14,1187.94 ,"1,200.44","1,200.93","1,184.94",-,-1.02%
18-Apr-14,1200.22 ,"1,194.11","1,207.47","1,194.11",-,2.35%
17-Apr-14,1172.62 ,"1,157.59","1,173.64","1,154.48",-,1.59%
16-Apr-14,1154.31 ,"1,146.26","1,157.91","1,134.78",-,0.99%
15-Apr-14,1142.96 ,"1,175.54","1,181.02","1,141.37",-,-3.14%
14-Apr-14,1179.97 ,"1,200.22","1,200.22","1,170.06",-,-2.00%
11-Apr-14,1204.07 ,"1,199.50","1,212.55","1,189.61",-,-0.77%
10-Apr-14,1213.46 ,"1,196.25","1,213.46","1,193.65",-,1.96%
9-Apr-14,1190.13 ,"1,195.80","1,198.55","1,179.28",-,-0.47%
8-Apr-14,1195.71 ,"1,194.48","1,199.84","1,180.89",-,0.16%
7-Apr-14,1193.78 ,"1,225.49","1,225.49","1,176.67",-,-3.25%
4-Apr-14,1233.93 ,"1,213.09","1,240.29","1,207.80",-,1.92%
3-Apr-14,1210.71 ,"1,222.93","1,227.78","1,205.52",-,-0.96%
2-Apr-14,1222.47 ,"1,236.50","1,239.69","1,211.85",-,-1.07%
1-Apr-14,1235.74 ,"1,227.13","1,241.90","1,219.49",-,0.79%
31-Mar-14,1226.10 ,"1,187.60","1,226.10","1,184.82",-,3.36%
28-Mar-14,1186.28 ,"1,180.51","1,192.84","1,172.58",-,0.58%
27-Mar-14,1179.47 ,"1,193.48","1,196.52","1,167.70",-,-1.62%
26-Mar-14,1198.89 ,"1,176.45","1,208.04","1,176.45",-,2.45%
25-Mar-14,1170.20 ,"1,135.07","1,178.29","1,127.72",-,3.41%
24-Mar-14,1131.60 ,"1,135.11","1,161.91","1,131.46",-,-0.41%
21-Mar-14,1136.21 ,"1,127.52","1,136.98","1,098.55",-,-1.27%
20-Mar-14,1150.82 ,"1,142.80","1,157.19","1,136.59",-,-0.43%
19-Mar-14,1155.81 ,"1,160.78","1,177.77","1,146.50",-,-0.47%
18-Mar-14,1161.26 ,"1,121.60","1,164.38","1,100.56",-,4.18%
17-Mar-14,1114.66 ,"1,070.41","1,119.24","1,063.93",-,4.91%
14-Mar-14,1062.47 ,"1,064.19","1,065.25","1,016.01",-,-1.43%
13-Mar-14,1077.89 ,"1,104.49","1,111.19","1,077.89",-,-2.02%
12-Mar-14,1100.14 ,"1,126.91","1,126.91","1,098.21",-,-2.82%
11-Mar-14,1132.05 ,"1,153.57","1,155.97","1,129.04",-,-2.31%
7-Mar-14,1158.87 ,"1,163.07","1,179.20","1,148.71",-,-0.49%
6-Mar-14,1164.63 ,"1,182.74","1,194.94","1,129.87",-,-1.47%
5-Mar-14,1182.05 ,"1,188.19","1,190.02","1,158.40",-,-0.18%
4-Mar-14,1184.22 ,"1,121.68","1,191.05","1,121.68",-,6.20%
3-Mar-14,1115.06 ,"1,239.77","1,239.77","1,087.46",-,-12.01%
28-Feb-14,1267.27 ,"1,262.91","1,268.38","1,243.96",-,0.50%
27-Feb-14,1260.95 ,"1,285.83","1,290.43","1,244.38",-,-1.95%
26-Feb-14,1286.07 ,"1,306.90","1,307.89","1,281.03",-,-1.55%
25-Feb-14,1306.37 ,"1,322.64","1,325.14","1,301.07",-,-0.96%
24-Feb-14,1318.98 ,"1,315.56","1,324.44","1,311.23",-,0.26%
21-Feb-14,1315.54 ,"1,305.88","1,318.10","1,304.15",-,0.95%
20-Feb-14,1303.15 ,"1,300.41","1,304.98","1,291.61",-,-0.22%
19-Feb-14,1306.00 ,"1,342.46","1,342.46","1,302.58",-,-2.80%
18-Feb-14,1343.62 ,"1,347.76","1,354.31","1,341.15",-,-0.28%
17-Feb-14,1347.41 ,"1,343.20","1,359.58","1,338.95",-,0.31%
14-Feb-14,1343.20 ,"1,321.61","1,347.19","1,321.37",-,1.63%
13-Feb-14,1321.61 ,"1,353.17","1,354.60","1,319.02",-,-2.33%
12-Feb-14,1353.17 ,"1,341.85","1,357.57","1,341.12",-,0.84%
11-Feb-14,1341.85 ,"1,336.02","1,350.61","1,333.36",-,0.44%
10-Feb-14,1336.02 ,"1,341.49","1,346.65","1,335.75",-,-0.41%
7-Feb-14,1341.49 ,"1,330.28","1,349.00","1,330.28",-,0.84%
6-Feb-14,1330.28 ,"1,317.50","1,332.05","1,314.12",-,0.97%
5-Feb-14,1317.50 ,"1,291.82","1,322.15","1,288.95",-,1.99%
4-Feb-14,1291.82 ,"1,293.20","1,293.56","1,265.71",-,-0.11%
3-Feb-14,1293.20 ,"1,301.02","1,309.36","1,292.77",-,-0.60%
31-Jan-14,1301.02 ,"1,320.90","1,323.67","1,294.34",-,-1.51%
30-Jan-14,1320.90 ,"1,308.00","1,322.09","1,286.66",-,0.99%
29-Jan-14,1308.00 ,"1,332.51","1,356.10","1,304.23",-,-1.84%
28-Jan-14,1332.51 ,"1,346.51","1,354.04","1,330.89",-,-1.04%
27-Jan-14,1346.51 ,"1,364.11","1,365.38","1,334.54",-,-1.29%
24-Jan-14,1364.11 ,"1,381.59","1,389.69","1,357.33",-,-1.27%
23-Jan-14,1381.59 ,"1,391.75","1,397.68","1,381.45",-,-0.73%
22-Jan-14,1391.75 ,"1,395.87","1,398.32","1,385.05",-,-0.30%
21-Jan-14,1395.87 ,"1,394.49","1,402.33","1,391.59",-,0.10%
20-Jan-14,1394.49 ,"1,395.79","1,399.56","1,389.49",-,-0.09%
17-Jan-14,1395.79 ,"1,397.23","1,409.17","1,389.59",-,-0.10%
16-Jan-14,1397.23 ,"1,401.78","1,406.90","1,394.24",-,-0.32%
15-Jan-14,1401.78 ,"1,388.69","1,402.14","1,388.40",-,0.94%
14-Jan-14,1388.69 ,"1,401.82","1,401.82","1,374.74",-,-0.94%
13-Jan-14,1401.82 ,"1,395.91","1,410.62","1,395.29",-,0.42%
10-Jan-14,1395.91 ,"1,388.86","1,397.21","1,378.70",-,0.51%
9-Jan-14,1388.86 ,"1,390.35","1,398.48","1,387.48",-,-0.11%
8-Jan-14,1390.35 ,"1,388.28","1,399.19","1,387.86",-,0.15%
6-Jan-14,1388.28 ,"1,442.73","1,443.85","1,387.23",-,-3.77%
30-Dec-13,1442.73 ,"1,445.39","1,449.90","1,436.68",-,-0.18%
27-Dec-13,1445.39 ,"1,448.29","1,460.36","1,445.05",-,-0.20%
26-Dec-13,1448.29 ,"1,447.50","1,467.85","1,444.83",-,0.05%
25-Dec-13,1447.50 ,"1,454.02","1,456.70","1,447.10",-,-0.45%
24-Dec-13,1454.02 ,"1,453.10","1,457.65","1,451.35",-,0.06%
23-Dec-13,1453.10 ,"1,429.91","1,455.22","1,426.94",-,1.62%
20-Dec-13,1429.91 ,"1,431.11","1,433.76","1,423.11",-,-0.08%
19-Dec-13,1431.11 ,"1,423.87","1,445.06","1,423.24",-,0.51%
18-Dec-13,1423.87 ,"1,414.68","1,423.87","1,412.39",-,0.65%
17-Dec-13,1414.68 ,"1,407.25","1,418.34","1,402.94",-,0.53%
16-Dec-13,1407.25 ,"1,391.85","1,408.04","1,385.45",-,1.11%
13-Dec-13,1391.85 ,"1,393.57","1,398.85","1,388.76",-,-0.12%
12-Dec-13,1393.57 ,"1,409.28","1,411.71","1,388.82",-,-1.11%
11-Dec-13,1409.28 ,"1,409.85","1,413.68","1,396.81",-,-0.04%
10-Dec-13,1409.85 ,"1,412.08","1,415.40","1,404.61",-,-0.16%
9-Dec-13,1412.08 ,"1,390.61","1,413.13","1,388.13",-,1.54%
6-Dec-13,1390.61 ,"1,362.55","1,391.85","1,362.05",-,2.06%
5-Dec-13,1362.55 ,"1,364.44","1,379.09","1,360.25",-,-0.14%
4-Dec-13,1364.44 ,"1,372.44","1,380.38","1,361.21",-,-0.58%
3-Dec-13,1372.44 ,"1,398.74","1,400.07","1,365.24",-,-1.88%
2-Dec-13,1398.74 ,"1,402.93","1,414.17","1,396.89",-,-0.30%
29-Nov-13,1402.93 ,"1,406.51","1,412.58","1,393.05",-,-0.25%
